DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code
2110451-DCA,Business,2025-03-31,645 WEST 120TH STREET PARKING CORP.,,480,RIVERSIDE DR,,NEW YORK,NY,10027,2127367171,Manhattan,1
1241570-DCA,Business,2025-03-31,MANHATTAN PARKING 110 LLC,,543,W 110TH ST,,NEW YORK,NY,10025,2122227813,Manhattan,1
2005454-DCA,Business,2025-03-31,MP 98-41 LLC,,6536,99TH ST,,REGO PARK,NY,11374,7189970630,Queens,4
2080641-DCA,Business,2025-03-31,150 EAST 18TH STREET PARKING CORP,,196-202,THIRD AVE,,NEW YORK,NY,10003,2127367171,Manhattan,1
2105295-DCA,Business,2025-03-31,119 PARKING LOT CORP.,,2077,SOUTHERN BLVD,,BRONX,NY,10460,9142588393,Bronx,2
2065381-DCA,Business,2025-03-31,1050 FIFTH AVENUE PARKING CORP,,1050,5TH AVE,,NEW YORK,NY,10028,9172615152,Manhattan,1
2072507-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY, NJ LLC",507,E 70TH ST,,NEW YORK,NY,10021,7184072575,Manhattan,1
1126970-DCA,Business,2025-03-31,CHURCH STREET PARKING LLC,,110,CHURCH ST,,NEW YORK,NY,10007,2126869800,Manhattan,1
2096850-DCA,Business,2025-03-31,MP FORDHAM PARKING LLC,,696,E FORDHAM RD,,BRONX,NY,10458,2124903460,Bronx,2
2110441-DCA,Business,2025-03-31,211 NORTH END AVENUE PARKING CORP.,,201,MURRAY ST,,NEW YORK,NY,10282,2127367171,Manhattan,1
2048149-DCA,Business,2025-03-31,EZ PARKING GARAGE INC,,870,JENNINGS ST,,BRONX,NY,10459,3472207660,Bronx,2
2083087-DCA,Business,2025-03-31,ISABEL PARKING LLC,,950,RIVER AVE,,BRONX,NY,10452,6465840409,Bronx,2
2085375-DCA,Business,2025-03-31,345 Sheffield Parking LLC,,345,SHEFFIELD AVE,,BROOKLYN,NY,11207,,Brooklyn,3
1151777-DCA,Business,2025-03-31,"BROOK PARKING GARAGE, INC.",,418,E 167TH ST,,BRONX,NY,10456,7185888328,Bronx,2
2082400-DCA,Business,2025-03-31,RGL PARKING & TRANSPORTATION LLC,,4129,24TH ST,,LONG ISLAND CITY,NY,11101,9178419280,Queens,4
2106765-DCA,Business,2025-03-31,MP WEST 63 PARKING LLC,,1886,BROADWAY,1886-1896 BROADWAY,NEW YORK,NY,10023,2124903460,Manhattan,1
2028692-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ,525,E 72ND ST,,NEW YORK,NY,10021,8605227641,Manhattan,1
2107995-DCA,Business,2025-03-31,1760 EASTERN PARKING LLC,NAGLE PARKING,1709,SAINT MARKS AVE,,BROOKLYN,NY,11233,,Brooklyn,3
1076044-DCA,Business,2025-03-31,"WATERVIEW PARKING, INC.",,180,E END AVE,,NEW YORK,NY,10128,2126509320,Manhattan,1
2074988-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY,NJ  LLC",420,E 20TH ST,,NEW YORK,NY,10009,8605227641,Manhattan,1
0980801-DCA,Business,2025-03-31,"FIRST AVENUE PARKING, LLC",,630,1ST AVE,,NEW YORK,NY,10016,2127367171,Manhattan,1
2082682-DCA,Business,2025-03-31,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,750,LEXINGTON AVE,,NEW YORK,NY,10022,9145255897,Manhattan,1
2074959-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY, NJ LLC",325,AVENUE C,,NEW YORK,NY,10009,8605227641,Manhattan,1
1470216-DCA,Business,2025-03-31,KK ENTERPRISE GROUP INC,,554,W 182ND ST,,NEW YORK,NY,10033,9173277488,Manhattan,1
1312149-DCA,Business,2025-03-31,ENTERPRISE 40TH PARKING CORP.,,315,E 40TH ST,,NEW YORK,NY,10016,2127367171,Manhattan,1
2083832-DCA,Business,2025-03-31,RELIABLE PARKING CORP.,,1193,FRANKLIN AVE,,BRONX,NY,10456,2124903460,Bronx,2
2048766-DCA,Business,2025-03-31,EAGLE PARKING GARAGE INC,,775,EAGLE AVE,,BRONX,NY,10456,3472207660,Bronx,2
2105998-DCA,Business,2025-03-31,PREMIER PARKING LLC,,203,E 61ST ST,,NEW YORK,NY,10065,2126869800,Manhattan,1
2112661-DCA,Business,2025-03-31,CHAMPION PARKING 70 LLC,,155,W 70TH ST,,NEW YORK,NY,10023,2123085959,Manhattan,1
2102934-DCA,Business,2025-03-31,3306 PARKING CORP,GACHAS PARKING,3306,88TH ST,,JACKSON HEIGHTS,NY,11372,,Queens,4
2083251-DCA,Business,2025-03-31,MANHATTAN PARKING BORO CORP,,40,CLINTON ST,,BROOKLYN,NY,11201,2124903460,Brooklyn,3
1182385-DCA,Business,2025-03-31,MANHATTAN PARKING GRAMERCY CORP.,,32,GRAMERCY PARK S,,NEW YORK,NY,10003,2124903460,Manhattan,1
1425382-DCA,Business,2025-03-31,34 NORTH 7TH PARKING CORP.,,34,N 7TH ST,,BROOKLYN,NY,11249,2127367171,Brooklyn,3
2016406-DCA,Business,2025-03-31,SJS 39 AVENUE PARKING LLC,,3907,PRINCE ST,,FLUSHING,NY,11354,718-886-4035,Queens,4
2112890-DCA,Business,2025-03-31,LANDON PARKING LLC,,520,W 43RD ST,,NEW YORK,NY,10036,212-686-9800,Manhattan,1
2019665-DCA,Business,2025-03-31,93RD STREET PARKING LLC,,100,W 93RD ST,,NEW YORK,NY,10025,212-686-9800,Manhattan,1
2087587-DCA,Business,2025-03-31,A PLUS PARKING LLC,,13620,BOOTH MEMORIAL AVE,,FLUSHING,NY,11355,3477329349,Queens,4
2078116-DCA,Business,2025-03-31,HOYT & SCHERMERHORN PARKING LLC.,,45,HOYT ST,,BROOKLYN,NY,11201,2126869800,Brooklyn,3
2015757-DCA,Business,2025-03-31,116TH-117TH STREET PARKING CORP.,,23,W 116TH ST,,NEW YORK,NY,10026,2127367171,Manhattan,1
2057853-DCA,Business,2025-03-31,255 SCHERMERHORN STREET PARKING CORP.,,33,BOND ST,,BROOKLYN,NY,11201,2127367171,Brooklyn,3
2054849-DCA,Business,2025-03-31,70TH PARK OPS LLC,,400,E 70TH ST,,NEW YORK,NY,10021,2129299404,Manhattan,1
2109643-DCA,Business,2025-03-31,PARKLEX GARAGE LLC,,345,PARK AVE,,NEW YORK,NY,10154,212-4903460,Manhattan,1
2099665-DCA,Business,2025-03-31,VANCITY PARKING INC,,415,GREENWICH ST,,NEW YORK,NY,10013,6463689834,Manhattan,1
2109284-DCA,Business,2025-03-31,57 PARK OPS LLC,,357,E 57TH ST,,NEW YORK,NY,10022,2129299404,Manhattan,1
2105562-DCA,Business,2025-03-31,1872 E TREMONT PARKING CORP,,1872,E TREMONT AVE,,BRONX,NY,10460,3478674915,Bronx,2
2068189-DCA,Business,2025-03-31,AMP VALET PARKING INC.,,5423,8TH AVE,,BROOKLYN,NY,11220,7182882213,Brooklyn,3
2030917-DCA,Business,2025-03-31,UPTOWN PARKING CORP.,,6,W 137TH ST,,NEW YORK,NY,10037,2124903460,Manhattan,1
2093047-DCA,Business,2025-03-31,A & J PARKING LLC,3470 FORT INDEPENDENCE STREET PARKING,3470,FORT INDEPENDENCE ST,,BRONX,NY,10463,9143143157,Bronx,2
2072375-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,528,E 20TH ST,,NEW YORK,NY,10009,7184072575,Manhattan,1
2036981-DCA,Business,2025-03-31,316 BERGEN PARKING CORP,,312,BERGEN ST,,BROOKLYN,NY,11217,2127367171,Brooklyn,3
2072506-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY, NJ LLC",426,E 71ST ST,,NEW YORK,NY,10021,7184072575,Manhattan,1
2095759-DCA,Business,2025-03-31,1065 PARK AVENUE GARAGE LLC,,111,E 87TH ST,,NEW YORK,NY,10128,6465740045,Manhattan,1
2096223-DCA,Business,2025-03-31,600 COLUMBUS PARKING CORP,,600,COLUMBUS AVE,,NEW YORK,NY,10024,2127367171,Manhattan,1
2068557-DCA,Business,2025-03-31,CASTLE GARAGE LLC,,135,E 31ST ST,,NEW YORK,NY,10016,2126869800,Manhattan,1
0901963-DCA,Business,2025-03-31,GRACIE PUBLIC PARKING CORP.,,401,E 89TH ST,,NEW YORK,NY,10128,2127367171,Manhattan,1
2101547-DCA,Business,2025-03-31,PENTA PARKING LLC,,156,E 105TH ST,,NEW YORK,NY,10029,2129299404,Manhattan,1
2090148-DCA,Business,2025-03-31,150 CHARLES STREET GARAGE LLC,,150,CHARLES ST,,NEW YORK,NY,10014,6465840409,Manhattan,1
2061663-DCA,Business,2025-03-31,169 LUDLOW PARKING LLC,,180,ORCHARD ST,,NEW YORK,NY,10002,212-262-4771,Manhattan,1
2110656-DCA,Business,2025-03-31,EAST 80TH STREET GARAGE LLC,,345,E 80TH ST,,NEW YORK,NY,10075,646-574-0045,Manhattan,1
2105738-DCA,Business,2025-03-31,BRIGHT MANAGEMENT SOLUTIONS LLC,LINDEN PARKING,123,LINDEN BLVD,,BROOKLYN,NY,11226,2122624771,Brooklyn,3
2086774-DCA,Business,2025-03-31,68 PARKING INC,,13633,37TH AVE,,FLUSHING,NY,11354,6469966479,Queens,4
2106184-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,101,W 23RD ST,,NEW YORK,NY,10011,7184072575,Manhattan,1
2101911-DCA,Business,2025-03-31,JP PARKING III CORP.,,4469,BROADWAY,,NEW YORK,NY,10040,2018000358,Manhattan,1
2103444-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,1000,5TH AVE,,NEW YORK,NY,10028,7184072575,Manhattan,1
2083254-DCA,Business,2025-03-31,SKY PARKING CORP.,,121,READE ST,,NEW YORK,NY,10013,212-490-3460,Manhattan,1
2022433-DCA,Business,2025-03-31,SP PLUS CORPORATION,,200,CENTRAL PARK W,,NEW YORK,NY,10024,2125025490,Manhattan,1
2102781-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,120,LENOX AVE,,NEW YORK,NY,10026,7184072575,Manhattan,1
1312575-DCA,Business,2025-03-31,"PARK 117TH, LLC",,279,W 117TH ST,,NEW YORK,NY,10026,2122220242,Manhattan,1
2008790-DCA,Business,2025-03-31,WEST 43 PARKING LLC,,635,W 42ND ST,,NEW YORK,NY,10036,2122624771,Manhattan,1
1354465-DCA,Business,2025-03-31,"PARK 139TH, LLC",,29,W 138TH ST,,NEW YORK,NY,10037,2122340855,Manhattan,1
1312579-DCA,Business,2025-03-31,"PARK 139TH, LLC",,34,W 139TH ST,,NEW YORK,NY,10037,2122340855,Manhattan,1
2096426-DCA,Business,2025-03-31,EAST 58 PARKING LLC,,115,E 57TH ST,,NEW YORK,NY,10022,9179391515,Manhattan,1
2081211-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY LLC,140,RIVERSIDE BLVD,,NEW YORK,NY,10069,7184072575,Manhattan,1
1097397-DCA,Business,2025-03-31,"STABLE CAR PARKING, INC.",,614,W 153RD ST,,NEW YORK,NY,10031,212-979-9815,Manhattan,1
1230416-DCA,Business,2025-03-31,MP 97 LLC,,217,E 96TH ST,,NEW YORK,NY,10128,212-490-3460,Manhattan,1
1275883-DCA,Business,2025-03-31,CENTURY PARKING CORP.,,2600,NETHERLAND AVE,,BRONX,NY,10463,2127367171,Bronx,2
1127867-DCA,Business,2025-03-31,1330 SIXTH PARKING LLC,,57,W 53RD ST,,NEW YORK,NY,10019,2126869800,Manhattan,1
2059538-DCA,Business,2025-03-31,58W58 PARKING LLC,,58,W 58TH ST,,NEW YORK,NY,10019,2126869800,Manhattan,1
2114138-DCA,Business,2025-03-31,EMERAL PARKING CORP,,1600,SEDGWICK AVE,,BRONX,NY,10453,6466395152,Bronx,2
0982918-DCA,Business,2025-03-31,331 50TH ST. PARKING CORP.,,336,W 51ST ST,,NEW YORK,NY,10019,9179390977,Manhattan,1
2046301-DCA,Business,2025-03-31,ASTORIA CENTRAL PARKING LLC,,3157,31ST ST,,ASTORIA,NY,11106,7544447275,Queens,4
2081581-DCA,Business,2025-03-31,MP BETH PARKING LLC,,400,E 84TH ST,,NEW YORK,NY,10028,2124903476,Manhattan,1
1233573-DCA,Business,2025-03-31,BREVOORT PARKING LLC,,20,E 9TH ST,,NEW YORK,NY,10003,2126869800,Manhattan,1
1198215-DCA,Business,2025-03-31,GOLD/PEARL PARKING CORP.,,2,GOLD ST,,NEW YORK,NY,10038,2127367171,Manhattan,1
2114113-DCA,Business,2025-03-31,209 S PORTLAND CORP,GACHAS PARKING,209,S PORTLAND AVE,,BROOKLYN,NY,11217,,Brooklyn,3
2026148-DCA,Business,2025-03-31,GEMAT PARKING CORP.,,233,E 69TH ST,,NEW YORK,NY,10021,2124220423,Manhattan,1
0801652-DCA,Business,2025-03-31,PROUD PARKING LLC,,5,E 22ND ST,,NEW YORK,NY,10010,2126869800,Manhattan,1
0819247-DCA,Business,2025-03-31,RELIANT PARKING LLC,,225,W 83RD ST,,NEW YORK,NY,10024,2126869800,Manhattan,1
2110929-DCA,Business,2025-03-31,100 LENOX RD INC,NEW YORK PARKING GROUP,100,LENOX RD,,BROOKLYN,NY,11226,9176643792,Brooklyn,3
2052724-DCA,Business,2025-03-31,GMH PARK INC,,4701,QUEENS BLVD,,SUNNYSIDE,NY,11104,9172140583,Queens,4
2074961-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY,NJ LLC",251,AVENUE C,,NEW YORK,NY,10009,7184072575,Manhattan,1
2072367-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,279,AVENUE C,,NEW YORK,NY,10009,7184072575,Manhattan,1
2096226-DCA,Business,2025-03-31,BROOK PARK PARKING CORP,,3322,DECATUR AVE,,BRONX,NY,10467,9174705093,Bronx,2
0980378-DCA,Business,2025-03-31,CENTRAL GARAGE CORP.,,860,5TH AVE,,NEW YORK,NY,10065,2127367171,Manhattan,1
2094049-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,15902,JAMAICA AVE,,JAMAICA,NY,11432,7184072575,Queens,4
2107029-DCA,Business,2025-03-31,WEST 72ND STREET GARAGE LLC,,15,W 72ND ST,,NEW YORK,NY,10023,,Manhattan,1
2072503-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY, NJ LLC",525,E 68TH ST,,NEW YORK,NY,10065,7184072575,Manhattan,1
1001512-DCA,Business,2025-03-31,650 PARKING CORP.,,650,PARK AVE,,NEW YORK,NY,10065,2124722596,Manhattan,1
2095107-DCA,Business,2025-03-31,VERRAZANO SERVICE INC.,,9111,4TH AVE,,BROOKLYN,NY,11209,718-491-6161,Brooklyn,3
1458721-DCA,Business,2025-03-31,SCARLET 53 PARKING LLC,,211,E 53RD ST,,NEW YORK,NY,10022,2126869800,Manhattan,1
1148651-DCA,Business,2025-03-31,1020 PARKING LLC,,1020,GRAND CONCOURSE,,BRONX,NY,10451,212-490-3460,Bronx,2
1102792-DCA,Business,2025-03-31,311 PARKING CORP.,,311,W 50TH ST,,NEW YORK,NY,10019,2125869760,Manhattan,1
2091594-DCA,Business,2025-03-31,PARK 24 LLC,,200,E 24TH ST,,NEW YORK,NY,10010,2126757777,Manhattan,1
2096502-DCA,Business,2025-03-31,WEST 15 PARK LLC,,84,14TH ST,,BROOKLYN,NY,11215,2123606300,Brooklyn,3
1323180-DCA,Business,2025-03-31,73RD STREET PARKING CORP.,,1257,3RD AVE,,NEW YORK,NY,10021,2127367171,Manhattan,1
2114436-DCA,Business,2025-03-31,SURREY GARAGE 72 ST CORP,,530,E 73RD ST,,NEW YORK,NY,10021,9144197872,Manhattan,1
1263167-DCA,Business,2025-03-31,FLORAL 26 PARKING LLC,,55,W 25TH ST,,NEW YORK,NY,10010,2126869800,Manhattan,1
1416193-DCA,Business,2025-03-31,SUPREME 85 PARKING LLC,,85,LIVINGSTON ST,,BROOKLYN,NY,11201,718-694-2060,Brooklyn,3
1036915-DCA,Business,2025-03-31,160 PARKING CORP.,,160,E 65TH ST,,NEW YORK,NY,10065,2127367171,Manhattan,1
1074682-DCA,Business,2025-03-31,80TH ST. PARKING CORP.,,525,E 80TH ST,,NEW YORK,NY,10075,2124903460,Manhattan,1
2106173-DCA,Business,2025-03-31,EASTSIDE 65 PARKING LLC,,200,E 66TH ST,,NEW YORK,NY,10065,212-686-9800,Manhattan,1
2018161-DCA,Business,2025-03-31,"IN LOT PARKING, INC.",,1963,GRAND CONCOURSE,,BRONX,NY,10453,3477713329,Bronx,2
2048147-DCA,Business,2025-03-31,EZ PARKING GARAGE INC,,1334,LOUIS NINE BLVD,,BRONX,NY,10459,3472207660,Bronx,2
2051104-DCA,Business,2025-03-31,LENOX PARKING GARAGE LLC,,380,LENOX AVE,,NEW YORK,NY,10027,2032029746,Manhattan,1
2064837-DCA,Business,2025-03-31,MP 126 LLC,,163,E 125TH ST,,NEW YORK,NY,10035,2124903460,Manhattan,1
2021443-DCA,Business,2025-03-31,O & A PARKING GARAGE INC.,,1100,FRANKLIN AVE,,BRONX,NY,10456,7184839458,Bronx,2
1116799-DCA,Business,2025-03-31,EAST 97TH PARKING CORP.,,175,E 96TH ST,,NEW YORK,NY,10128,2123488364,Manhattan,1
2103906-DCA,Business,2025-03-31,3100 MP PARKING CORP,,3100,47TH AVE,,LONG ISLAND CITY,NY,11101,7189441590,Queens,4
2074962-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC","LAZ PARKING NY,NJ LLC",527,E 14TH ST,,NEW YORK,NY,10009,8605227641,Manhattan,1
2106093-DCA,Business,2025-03-31,MP ENCLAVE PARKING LLC,,177,9TH AVE,,NEW YORK,NY,10011,2124903460,Manhattan,1
2110624-DCA,Business,2025-03-31,MP ALYN GARAGE LLC,,152,E 87TH ST,,NEW YORK,NY,10128,2124903460,Manhattan,1
2111044-DCA,Business,2025-03-31,CLARIDGE HOUSE GARAGE LLC,,201,E 87TH ST,,NEW YORK,NY,10128,646-584-0409,Manhattan,1
2112785-DCA,Business,2025-03-31,9 WEST 100TH STREET GARAGE LLC,,9,W 100TH ST,,NEW YORK,NY,10025,646-584-0409,Manhattan,1
1172406-DCA,Business,2025-03-31,PARK KWIK LLC,,55,WASHINGTON ST,,BROOKLYN,NY,11201,7182222500,Brooklyn,3
2108195-DCA,Business,2025-03-31,851 8TH AVENUE PARKING CORP,,851,8TH AVE,,NEW YORK,NY,10019,2127367171,Manhattan,1
2068286-DCA,Business,2025-03-31,2 NORTH 6TH PARKING CORP,,2,N 6TH ST,,BROOKLYN,NY,11249,2127367171,Brooklyn,3
1320741-DCA,Business,2025-03-31,201 PEARL PARKING CORP.,,201,PEARL ST,,NEW YORK,NY,10038,2127367171,Manhattan,1
2114401-DCA,Business,2025-03-31,TARGET PARK (US) INC,,9277,QUEENS BLVD,,REGO PARK,NY,11374,2012530953,Queens,4
2103406-DCA,Business,2025-03-31,"ONE PARKING 703, INC.",,21010,23RD AVE,,BAYSIDE,NY,11360,5618337222,Queens,4
1061198-DCA,Business,2025-03-31,101 WEST END PARKING LLC,,101,W END AVE,,NEW YORK,NY,10023,2126869800,Manhattan,1
1468022-DCA,Business,2025-03-31,QUIK PARK LIC LLC,,4545,CENTER BLVD,,LONG ISLAND CITY,NY,11109,2128322066,Queens,4
2109270-DCA,Business,2025-03-31,PP MGMT CEJ CORP,,2917,40TH AVE,,LONG ISLAND CITY,NY,11101,718-729-7276,Queens,4
0427125-DCA,Business,2025-03-31,ADVANCE PARKING LLC,,249,W 43RD ST,,NEW YORK,NY,10036,2122218902212-686-9800,Manhattan,1
2114957-DCA,Business,2025-03-31,EZ PARK CORP,,9729,64TH RD,,REGO PARK,NY,11374,9298017013,Queens,4
0974656-DCA,Business,2025-03-31,SLOPE CAR PARK INC.,,429,12TH ST,,BROOKLYN,NY,11215,2122216111,Brooklyn,3
2109635-DCA,Business,2025-03-31,71ST GARDEN GARAGE LLC,,211,E 70TH ST,,NEW YORK,NY,10021,212-490-3460,Manhattan,1
2112739-DCA,Business,2025-03-31,310 LEXINGTON AVENUE PARKING CORP.,,310,LEXINGTON AVE,,NEW YORK,NY,10016,2127367171,Manhattan,1
2114738-DCA,Business,2025-03-31,NAGLE PARKING INC,,31,NAGLE AVE,,NEW YORK,NY,10040,,Manhattan,1
2097495-DCA,Business,2025-03-31,MP 390 LLC,,390,PARK AVE,,NEW YORK,NY,10022,2124903460,Manhattan,1
2052975-DCA,Business,2025-03-31,M&N Group Parking Inc,,2990,JEROME AVE,,BRONX,NY,10468,9174705093,Bronx,2
2105514-DCA,Business,2025-03-31,MP CERTO 60 PARKING LLC,,200,W 60TH ST,,NEW YORK,NY,10023,2124903460,Manhattan,1
2114316-DCA,Business,2025-03-31,STELLAR PARKING LLC,,429,12TH ST,,BROOKLYN,NY,11215,7326084260,Brooklyn,3
2114434-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,236,LIVINGSTON ST,,BROOKLYN,NY,11201,7184072575,Brooklyn,3
1342832-DCA,Business,2025-03-31,KIDS PARKING CORP.,,105,DUANE ST,,NEW YORK,NY,10007,2129644968,Manhattan,1
2114410-DCA,Business,2025-03-31,J & S PARKING CORP,,3559,WHITE PLAINS RD,,BRONX,NY,10467,9175042016,Bronx,2
2114432-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,33,W 56TH ST,,NEW YORK,NY,10019,7184072575,Manhattan,1
1474028-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ LLC,267,6TH AVE,,BROOKLYN,NY,11215,8605227641,Brooklyn,3
2114429-DCA,Business,2025-03-31,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,404,W 37TH ST,,NEW YORK,NY,10018,7184072575,Manhattan,1
